alpha_values,beta_values,attack_value
1.6081632659384,0.0125300993153039,0
1.75393027499884,0.0687619176560228,0
1.51346075488543,0.0203469383577735,0
1.04300937474931,0.0501998051507433,0
1.35853824500159,-0.00221256222585231,0
1.57612232459823,-0.0311197670910789,0
1.54934770234622,0.0134818248192672,0
1.67353536865496,0.660864054474246,0
1.41927582865319,-0.116870840376385,0
1.44808551498987,0.00463553305788666,0
1.59006416881447,0.00077822888156609,0
2,1,0
1.65443172749527,-0.00882836468739634,0
1.53882302530459,-0.056249234121255,0
1.57038513101491,-0.00987992098210255,0
1.08519200155181,0.0489246282585623,0
1.51826739410344,-0.021462741195222,0
1.39170084533718,0.0338596549681915,0
1.82435619413797,0.0532297781357787,0
1.15882544771671,-0.0174609083507111,0
1.38518833370612,-0.00168107901407233,0
1.5428571848234,-0.0256138483566772,0
1.42527507350514,0.0473015718642074,0
1.79962589297387,-0.82625638275342,0
1.38057489250378,0.00771550453969794,0
1.64633329253437,-0.0279065371775824,0
1.64081632180716,-0.050899719447453,0
1.30702701972686,-0.0732645797068449,0
1.57540194824759,0.0614326034273209,0
1.78226199487284,-0.118458208691176,0
1.62568659620208,0.0119522895755326,0
1.46457916134629,0.0217852682522128,0
1.60099319546449,-0.0774889284129404,0
1.75103896155427,-0.00248797103206777,0
1.82379144291008,0.117701103364119,0
1.48420491774386,0.0143473055549956,0
1.76219886036583,-0.0574673085525443,0
1.64081640947912,-0.028250863043336,0
1.71822945526073,-0.0414707201172809,0
1.46385030017017,0.0846839740767915,0
1.7399612565046,-0.00824797520151999,0
1.91507937807368,0.150662353393954,0
1.60061855802896,-0.0557739518646533,0
1.528903684942,0.0323896114644002,0
1.70874293365701,0.0298426847105704,0
1.85804015170012,-0.0198676292295421,0
1.69365676588255,-0.043929721796609,0
1.41943945286703,-0.0784428547798727,0
1.54285709382409,0.00314400827946915,0
1.56128091445191,-0.0126380430420212,0
1.77142858141868,-0.0507361840255439,0
1.34693890374238,-0.0281005570555155,0
1.53813151644175,0.0225634839461311,0
1.52410109467655,0.0685362248530943,0
1.61286033298068,0.0580048885650251,0
1.28860165394171,0.0619558625980243,0
1.66420200028873,0.00809164179956046,0
1.74774479825457,0.0887380220504685,0
1.69701084194931,0.013383895690098,0
1.4122448108009,0.0313794628750657,0
1.54825343681461,-0.0171304884699731,0
1.77065108791501,0.0552699226602089,0
1.67346939142001,-0.00945387588819302,0
1.58768683578109,0.0412134245997329,0
1.59566056864171,0.0485080438034302,0
1.67172907004629,0.00479338482743086,0
1.77247019589782,0.00446289696017677,0
1.44743526735021,-0.00401087784253606,0
1.44489785557509,0.100254021622233,0
1.48699975943402,-0.0670279439232172,0
1.57551020228224,0.0130792927690164,0
1.31428566396265,0.00447431463951631,0
1.51024199769756,0.0158908715665467,0
1.63571724205063,-0.0248753431998089,0
1.57493363443285,0.0159484724584873,0
1.38438095243114,-0.0741827185528497,0
1.48048069497663,0.0354341556635742,0
1.65509468215673,0.0186523780030552,0
1.86853977804683,-0.0400461966915221,0
1.24058669908188,0.0754218139723397,0
1.60816342246504,-0.0670091146966509,0
1.47101574152691,-0.0490123909531088,0
1.67346936596108,0.0713765816867284,0
1.3112406350612,-0.0259212176312762,0
1.41967266715725,-0.0151931656564908,0
1.65733776979454,0.0806476677850745,0
1.80933091038209,-0.169641912199584,0
1.23830707758195,-0.029522395291636,0
1.46527306403008,-0.0542441047282943,0
1.79059915481913,0.0727162078955359,0
1.59303071745385,-0.0389374834662981,0
1.30636028015483,0.00733510430011863,0
1.57551018964153,0.107554044359453,0
1.66923821142423,-0.0589497846284994,0
1.60188831179956,0.048986358127042,0
1.94375101434121,-1,0
1.34712629639338,-0.0422472220683323,0
1.5528240605903,-0.0216218904443629,0
1.65989585430892,0.0271849345071995,0
1.67346913810255,0.58588335266467,0
1.50920651162248,-0.00938277857105385,0
1.44489804512471,0.0130703908849417,0
1.52879311494744,0.0644319981587649,0
1.18981948438216,-0.0888111573740203,0
1.40714645146665,-0.0278224464825872,0
1.45317228475054,0.000282464124764514,0
1.45583238362678,0.0762782970936928,0
0.955101786349392,0.0278207958328589,0
1.34659845910071,-0.0479472602185219,0
1.51337375652002,-0.026435299888529,0
1.48543124521146,-0.0218689818870036,0
1.02979134851179,-0.0466936171967499,0
1.48973965457173,-0.00060967900304354,0
1.55876261255124,-0.0859507862978651,0
1.71532403836689,-3.10077176823853e-07,0
1.28163265905204,-0.341268949083666,0
1.34706115931322,0.00547720259016504,0
1.51020405601167,-0.00713973335527029,0
1.60816330927467,-0.0636012866688798,0
1.21632661602774,0.00460263338300049,0
1.53553985363851,-0.0174710525999848,0
1.74400004708742,-0.00578467092964752,0
1.63892204641647,0.0356852288313578,0
1.31428563728132,-0.0946566173134203,0
1.5102039049842,0.172358052827433,0
1.56426589159275,-0.0368159826625736,0
1.67835392312638,-0.0191289841194351,0
1.44489795887205,-0.0258774595736407,0
1.64081652856332,-0.0268010944926566,0
1.54285718253293,0.0540810618562022,0
1.75169104560905,0.135635712491803,0
1.47755101379671,-0.0311425037978925,0
1.70344429411253,-0.0735553464012327,0
1.71639525241295,0.00471611353658119,0
1.76449743709976,0.0275822945830579,0
1.51020414210269,-0.00611573145844424,0
1.64387190023092,-0.0404742639704674,0
1.77795153649922,0.0981737794040021,0
1.8156528576374,-0.15176005857231,0
1.57551015931864,0.0594713290442339,0
1.70306021076185,-0.0182133238668669,0
1.77608482507578,0.166165602053147,0
1.83660687776372,0.0630859443064937,0
1.37959190796921,-0.00168395123262055,0
1.57499078777856,0.0637451334436652,0
1.62553424636983,-0.0127092873286491,0
1.57895908310056,-0.0549244722731312,0
1.31997641483983,-0.00418998376814939,0
1.45617994525346,0.0160662311267348,0
1.70612240303752,-0.0234782677205015,0
1.59030043271724,-0.0678783844986838,0
1.31428564238296,0.0251006325290237,0
1.18051972543472,0.0133869395814046,0
1.82484528534873,0.230313184229121,0
1.59835240756082,0.0399997219764203,0
1.42696449916204,0.0566232741478194,0
1.44489778752079,-0.0256463322627578,0
1.277422300496,0.171013485620932,0
1.67346934115038,-0.0872892051131364,0
1.47755111169623,-0.0546993358540759,0
1.37345839514931,0.011356546591226,0
1.73091812912575,-0.0469022514326439,0
1.73877550856705,0.00561207133974473,0
1.41329087102989,-0.0507061392801554,0
1.51764503196338,-0.0153336097030096,0
1.67346947068678,0.0587453856529623,0
1.70612243194071,0.0390752098022247,0
1.41224476880269,-0.0969146677257777,0
1.59211338385807,-0.00479878761163455,0
1.38124460162231,0.0339341111909508,0
1.69846924060608,0.117226116276426,0
1.22593301538806,-0.166905335067419,0
1.20867434539644,0.0414904376092309,0
1.75622798206707,0.0436566578823354,0
1.72998898999235,-0.151029575285452,0
1.18528926550448,0.0238387687193591,0
1.4996548954444,0.00246501037881997,0
1.43687167071121,-0.0529377270717064,0
1.8078566674426,-0.0735627029028068,0
1.28802931677477,-0.0057704371647509,0
1.40402059480553,0.0235553381001152,0
1.25533440071709,0.319641277769072,0
1.80701710918741,-0.112881586156711,0
1.15853308181875,-0.0149852962456293,0
1.66418035160299,0.044726087715975,0
1.1510201986702,-0.0632247633249906,0
1.56416367529998,0.00932296239373609,0
1.99999999747968,-0.996641673474319,0
1.66195183037071,-0.0239381373938081,0
1.57196931339759,-0.0540031135635778,0
1.51020411197788,0.0677536477092728,0
1.11836733787118,-0.127450412456462,0
1.36809828160503,-0.0111273729436477,0
1.63324605494637,-0.0822024585483411,0
1.45463244487099,-0.0337692826584641,0
1.02040826595164,0.00915955437914895,0
1.40915092295769,-0.0105369215376708,0
1.27115561911386,0.0260878028098432,0
1.37346265437842,-0.0837398923410078,0
1.04910209098786,0.114133156042102,0
1.29392495332189,-0.0691260083263748,0
1.58485504373428,-0.246582535227513,0
1.29860164310293,0.0363311007777674,0
1.08964111211122,0.135941015885447,0
1.39739130569857,0.0610669855490404,0
1.51211540577032,-0.0501850215446491,0
1.64081632371791,-0.205453699725395,0
1.07287349370387,-0.00352865230173682,0
1.44148997854531,-0.0439147358572347,0
1.54285715386371,-0.047288712073794,0
1.78878273935103,-0.0302369878803691,0
1.17806183828902,0.0788136927357395,0
1.12677497765101,0.0936133336841454,0
1.59645352824606,0.0189272678065766,0
1.71907351898362,-0.102430837632695,0
1.24897963040285,-0.167029957203875,0
1.36030945284888,0.0255538736147487,0
1.51020414509694,0.0186018903441758,0
1.51950629864811,0.0125512509766632,0
1.32266368552038,0.0791017873564637,0
1.55747227556695,0.108242421029555,0
1.70612259232405,0.0742766931425538,0
1.74829972775721,0.0566722562769433,0
1.47755136890434,0.0347552915706,0
1.47755115446505,-0.0121180158140789,0
1.52680687960696,-0.0373961640127987,0
1.75637967318597,0.102824815314313,0
1.55688972242907,0.0354985371955239,0
1.82813118548773,-0.0644357512488347,0
1.79903328356732,0.0510339501603971,0
1.85210768428953,-0.11471103167412,0
1.58126132623945,-0.0273896257651534,0
1.55877213834446,-0.0845417077478127,0
1.7061223531089,0.0782205588754863,0
1.6916830733326,0.0692045631964511,0
1.51020438262164,-0.00395837091618423,0
1.60226791709392,0.0065930337595248,0
1.83673468883632,0.0330283563317471,0
1.81070420077425,0.0360091047106414,0
1.28163279670296,0.00369833258901098,0
1.46339324426653,0.00239399944219998,0
1.6367514744852,-0.0587404462963029,0
1.56526705434065,-0.00231654024977168,0
1.36993491510161,0.00542794680240388,0
1.41224497311427,-0.0435385418541003,0
1.64081631897622,-0.00292026351681784,0
1.70612230988852,0.0392814473645582,0
1.27492272830759,0.0195110686216284,0
1.5692449895323,0.0488597838488494,0
1.67268679246046,0.0326743883300822,0
1.67346934018749,-0.044551566723028,0
1.4775510683803,-0.0129328779578677,0
1.66704476106174,-0.0573679892890754,0
1.96496888591434,-0.346620140450256,0
1.80408141424791,-0.0401570564355096,0
1.35399990026044,0.0124681362688543,0
1.57551015458788,-0.0400460919683777,0
1.85959821153659,0.179275510402582,0
1.86191852660992,0.183279463871359,0
1.45774383528851,0.0233549216751439,0
1.7533596205341,-0.0327346920519577,0
1.65282632318059,0.00637757913768233,0
1.64087203289687,-0.0240263296880882,0
1.37695969510262,0.0415520718153803,0
1.37611634490038,0.0294103967708614,0
1.57551014045625,-0.00631364560819092,0
1.54285699184565,0.0750954483700079,0
1.22607994054927,-0.0759615565909788,0
1.36131176495454,-0.0433995876573441,0
1.34468399774421,0.0223599241066417,0
1.54789141703952,0.00372143416700221,0
1.25281349949475,0.10979357209196,0
1.50532576903417,0.0159720647044679,0
1.84785251805142,0.113800004951765,0
1.68274074330255,-0.018681747815906,0
1.05317496112508,0.0168579874823469,0
1.53567545607021,0.0218719433089438,0
1.7005780436864,-0.0803084805808115,0
1.71958114633499,-0.0145427929567176,0
1.20934248725447,0.14995660703796,0
1.43994052544952,0.0640932868220312,0
1.49297260906564,-0.103663703218744,0
1.54084040649737,0.0221235775789914,0
1.21170448658678,-0.00570313364249875,0
1.59266544064736,-0.0558001312999051,0
1.59730692473074,0.0526828350595143,0
1.61951531056928,-0.0550173214060078,0
1.21640366097584,-0.00539987434706579,0
1.55326408251893,-0.00806012160894931,0
1.70597634137276,0.0757851398749938,0
1.66396090595785,0.0228813174733686,0
1.0842685423027,-0.111297697530114,0
1.31645671401355,0.00715762337758985,0
1.38584649111139,-0.0236510678498676,0
1.37078553532841,0.0908077919111725,0
0.940488674252613,-0.00560254134571714,0
1.33304695016318,0.0448133219513582,0
1.42592609794912,-0.0441623906844619,0
1.51020411098522,-0.0391014106569345,0
1.02517228230165,0.0764166778558304,0
1.47755112634317,0.0198964212527875,0
1.41224488035335,0.00295315119815309,0
1.59653657828357,-0.0359916584835704,0
1.01648842274363,-0.0411983378020268,0
1.66438345840461,-0.0146522206015066,0
1.64081684293525,-0.0441891315173433,0
1.59804627848998,-0.0951138690003021,0
1.20665065696764,-0.0153275112831377,0
1.47482738484833,0.076585670169224,0
1.69268728461817,-0.00928768785538847,0
1.75051073004581,-0.143529557834081,0
1.29727512961197,0.0728906085736623,0
1.48013328168734,-0.0374458265418465,0
1.54981285239998,-0.0351050935035112,0
1.56409853490514,-0.0161735232341649,0
1.44040805276983,0.0208646124650924,0
1.63153888985218,-0.00496369193019475,0
1.82250340938685,0.0806088644799554,0
1.54088145461513,-0.0228667414584016,0
1.34693879851765,0.0583781277346522,0
1.53363555139846,0.0223688779159044,0
1.77189382462979,0.0321538229404161,0
1.78515021707578,-0.0870818735135322,0
1.56468051004026,-0.0304713210668264,0
1.60265061977103,-0.0151168606489144,0
1.77379179392852,-0.0819852074209452,0
1.75647181195131,-0.0580561207231499,0
1.51018298020093,0.0515677746470009,0
1.63073602758331,0.0370908908331433,0
1.64006152620226,0.0246042127565833,0
1.69933790730269,-0.0289312178362743,0
1.53159816405828,0.051948716381027,0
1.74816368891222,0.0349421762857409,0
1.82248666223281,0.0206132892078947,0
1.77315403498796,0.0442540185689906,0
1.64081632696556,0.0419618728655875,0
1.73877553980696,0.0581149772303695,0
1.74769017080629,0.0464453459787655,0
1.77142856836946,0.10294106069544,0
1.33664610153906,0.0357795880265797,0
1.51082446063638,-0.0921024505114552,0
1.65102872570168,0.03992480933607,0
1.70048083962505,-0.11104384756133,0
1.3142857386598,-0.0459723652011088,0
1.63432044041775,-0.0375804209281664,0
1.73056371737664,0.0642930899639829,0
1.6673500728058,-0.0412167878550046,0
1.51835582144175,0.0206017976822832,0
1.73877527071132,0.112824697622079,0
1.81138729497113,-0.0404418485559949,0
1.75984129966539,-0.0389082943812059,0
1.51486782046999,0.0491998910516107,0
1.70791972258292,-0.00901828976805175,0
1.89867858090541,-0.142890668632994,0
1.87565267034196,-0.0814017274073365,0
1.63530023574122,-0.0953222668442778,0
1.86888751111081,0.0103397215057863,0
1.95044467219083,-0.0827681756087566,0
1.86251401022735,-0.00089074779973819,0
1.71673026087784,-0.0623299820979434,0
1.83176051244282,-0.0379432078459242,0
1.72447685951215,-0.057322831125638,0
1.77142857244091,0.0312148817778819,0
1.31455114854669,0.00574209733322162,0
1.56005755432622,0.0306495420425865,0
1.817334639094,0.00146982664310169,0
1.78036414195299,-0.0920437054828483,0
1.29254701600063,-0.0444347211834148,0
1.52210853659412,-0.0297409040875584,0
1.75372231170623,-0.0532587849801603,0
1.71644436839702,0.0269868339965271,0
1.41224498735439,-0.0710190464700653,0
1.65604628473582,-0.0784267391261543,0
1.73878704398609,-0.00503155015873535,0
1.92690793836303,0.116975854091193,0
1.33291761979948,0.0481959895641608,0
1.54285740317921,-0.0636464039199867,0
1.73868546317188,-0.0444564409395154,0
1.59675957016083,0.0126789895480346,0
1.23795391631203,0.0104305179330131,0
1.51020417774519,-0.0293621376571616,0
1.64364769974689,-0.022952646353868,0
1.69735251606772,-0.0449811978546644,0
1.15102051174047,-0.0380707309953158,0
1.51020402049362,0.0691912033523179,0
1.60340241189505,0.027084071718807,0
1.40811568047915,-0.0205065031450179,0
1.11836738871478,-0.038748865607065,0
1.42773660475239,0.0466224948065654,0
1.39212276801156,-0.0388202652196201,0
1.47755099655215,0.0415381383660467,0
1.02040812415426,0.0656320802118715,0
1.32470634800572,0.024220655612919,0
1.36732037458097,-0.00113992326495238,0
1.2961491720533,-0.022807156029052,0
0.955102037675704,-0.0161270631472616,0
1.37104347481781,-0.0105925325938467,0
1.54292422812441,0.0129978987307391,0
1.37959175180156,-0.0815189598425708,0
1.02115376867438,0.0206376364514929,0
1.23836266354293,0.031691395913082,0
1.36248444890747,0.0343532665724766,0
1.50403221814749,0.00642649081761903,0
1.06029620213213,0.0212559041292306,0
1.34693880158931,-0.112253800448941,0
1.43013497704563,0.0085857931392761,0
1.57415525871961,-0.0488208277499931,0
1.17454659013792,0.0993059000665217,0
1.35558563456499,-0.0133203265408149,0
1.58865273962038,-0.00421080310131028,0
1.64081609864718,0.0696098087430417,0
1.28163288637358,0.0769610382126926,0
1.39385690486013,0.0574569881018554,0
1.3503698993425,0.0106268414291355,0
1.29899550371152,0.0406855631099745,0
1.24897986423352,-0.0493898036781795,0
1.53402653556776,-0.000304902447912037,0
1.59225434935794,-0.0249054016049751,0
1.75811605246008,-0.036591085491803,0
1.28198027886033,0.0597725546019332,0
1.71389599180469,0.0800346479747627,0
1.8451254439206,0.0180080920311656,0
1.70737877727913,-0.0269637686829687,0
1.28163253045521,-0.00275136547656174,0
1.46374642725796,0.0374641739021464,0
1.73123638970616,0.0274306302475422,0
1.75505929081774,0.00378973487530798,0
1.28163252337084,-0.106007224049565,0
1.49817802739931,-0.0196658844407339,0
1.80408161358883,-0.0943701629810522,0
1.61575217578465,-0.0278758782278262,0
1.2489796281185,0.012495315912217,0
1.41467512273986,0.00252358650958895,0
1.79132746644647,0.0295915805782767,0
1.81692641384249,0.00487623454648811,0
1.38969858279622,-0.0198143284986,0
1.54285713167425,0.0455234570669569,0
1.63028323248961,-0.0231796995859789,0
1.8693876266481,-0.0363351927725112,0
1.21583706009271,0.111657922661493,0
1.60747247349785,-0.00899018704807308,0
1.68276656331042,-0.0458294401650303,0
1.80309685212035,-0.0274180948596315,0
1.25983134161331,-0.0697211368927292,0
1.52702464223546,-0.0134824300375227,0
1.74215454997155,-0.0824564381926248,0
1.76704577794441,0.0104246478706604,0
1.30523413921908,0.069931152681094,0
1.66465183452293,0.0140624614325624,0
1.68187864979721,-0.0213912681081145,0
1.76350743461381,0.0324704508234077,0
1.21632653138683,0.0388873700735519,0
1.65826601236541,-0.0265330036173256,0
1.76441706078551,0.11938840164217,0
1.7753019747385,-0.0680595256122142,0
1.18075361623901,-0.0597657821924278,0
1.45414293938259,0.0182761295413276,0
1.51362850066067,-0.0478937878390077,0
1.46206363755111,0.0203831184896957,0
1.11836734319466,0.036534514918805,0
1.46161309434085,-0.0101864441657564,0
1.62408291153583,0.0106001855068141,0
1.60816323012553,-0.0200506366723471,0
1.08214465020322,0.0377619518211867,0
1.56670209434607,0.0150089817712946,0
1.6521927712061,0.0264851228544842,0
1.70620886590012,-0.20786122689352,0
1.20988950621942,-0.0482946146592612,0
1.66915646152354,-0.0329123693355922,0
1.90714813112332,0.0938503404120195,0
1.6408161937475,0.0233590565217661,0
1.31272642804174,0.0952356399220273,0
1.53714842255047,-0.0704277239167203,0
1.64081626609253,0.0642300494036914,0
1.63615891105119,-0.0639811564649376,0
1.28434569161429,-0.0254725504832872,0
1.48650836521434,0.0343751997303148,0
1.4775508456935,0.0925328062320585,0
1.51020400340034,-0.0372941649842982,0
1.21632689267989,0.0272119993463082,0
1.45930423966887,-0.0123980244533514,0
1.46347760598924,0.0512718926534379,0
1.36025261450871,0.0326267679389618,0
1.15259987254993,0.157745046909484,0
1.51757453937279,0.0811353098736269,0
1.58374293281488,-0.0462457161305841,0
1.34693878399604,0.141439329065623,0
1.02060482487027,-0.0172503703156891,0
1.38682529855539,0.0713096199379515,0
1.31428572877348,-0.0208762977341516,0
1.37959199405292,-0.0405677738929177,0
1.08571427612791,-0.0489474292603026,0
1.38320247134689,0.08755177897975,0
1.6012983485549,0.0214496754644835,0
1.34693866094895,-0.0512267737196264,0
0.955101805183614,-0.0652425410041962,0
1.27448682240762,-0.022740731689785,0
1.35824934781554,0.0913531755624946,0
1.37820543450764,0.00841006249015219,0
0.949643269470521,0.0352289688572247,0
1.32489482555133,-0.000982037441531358,0
1.38787490703013,-0.0528456465094601,0
1.36673741694011,-0.0102983631385448,0
2,-1,0
1.24897923756252,-0.0382942406241163,0
1.37854438249656,-0.0396787440004194,0
1.34693887411379,-0.0695504395336477,0
1.12816082617211,0.007275872458258,0
1.37889171155326,-0.0665530788042282,0
1.23036638874857,0.04683277437511,0
1.65078223535221,-0.00705660154756826,0
1.44489773387004,0.305877293692757,0
1.42992348657574,0.115626291551,0
1.404371998131,-0.00699496384780363,0
1.70612254168271,0.00622951244830627,0
1.12968174511983,-0.0912111585024028,0
1.62816929937356,-0.0193287353288839,0
1.73662980286872,0.0149248110347162,0
1.70631783910374,0.0786368409614191,0
1.11836733632471,-0.00710624037665653,0
1.36880829597102,0.0146665042309579,0
1.8189868747761,-0.162453903075808,0
1.54285723715448,0.00439722250262342,0
1.25057938126175,-0.0637004260836406,0
1.42314292698027,0.00815220666292893,0
1.57966183242698,-0.00378070872224134,0
1.64183390775455,-0.00157591086771092,0
1.18366617901227,-0.0509007736983802,0
1.43293351999226,-0.0837057017108181,0
1.74270702089179,0.0196508784988381,0
1.65376029216026,0.0858666006095563,0
1.20921696870382,-0.0164036801108787,0
1.5428571032026,0.00502244754028069,0
1.82495320849593,-0.120641802555712,0
1.75139013374279,0.0408260298720036,0
1.2582198467777,0.139218173067305,0
1.38092911519937,0.0256168746717267,0
1.57049621293312,-0.064875492439545,0
1.66251485333944,0.179490105771583,0
1.11836751831579,-0.0537494890852145,0
1.49955978139353,-0.0917477406132373,0
1.82889928678328,-0.0864859980126053,0
1.69718093494615,0.00128986889539195,0
1.1532499244319,0.142036395139167,0
1.43789528130267,-0.036406960604158,0
1.6734693822201,-0.126986697473397,0
1.71101637310139,0.00890559871719354,0
1.24897971981698,0.0452315058457473,0
1.62218473269748,-0.00708291281210627,0
1.71062728663661,-0.0283410660991369,0
1.7276002617784,-0.0483308663502214,0
1.21632659078595,0.0644687264364188,0
1.52918247235496,-0.0278022450523105,0
1.60816325185238,-0.041200861690207,0
1.50771059130983,-0.0156595030641165,0
1.16235597350599,0.0448732421741733,0
1.46616520147815,-0.0230744993143256,0
1.65992335485373,0.00729092066902992,0
1.80645796884541,-0.0985723239908659,0
1.21573956259151,-0.0492864324246662,0
1.57935387275122,0.0256911682217493,0
1.61210197689524,-0.00196010150017867,0
1.80403680677204,-0.0603666303644905,0
1.19381863165304,0.168627325003666,0
1.63535485958046,-0.0116139093792549,0
1.73482825532811,0.000298650722912575,0
1.6200861769291,0.0299507839278743,0
1.21632652740391,0.109722049723729,0
1.40185650113447,-0.0409901308699101,0
1.58429602963923,0.00412731592303972,0
1.75239434305897,0.0624469301426431,0
1.18367349202521,-0.10018931923327,0
1.57084892518545,0.0161021038885711,0
1.59480209720601,-0.0522807134750779,0
1.61425639944814,-0.0556068820552889,0
1.11836733259966,0.170387670241299,0
1.31428572188425,-0.0925467251979968,0
1.72976810585216,-0.0472450275255815,0
1.54829336802113,-0.038242932886978,0
1.05476896141958,0.0458433961384479,0
1.42265288821863,-0.0218822440245527,0
1.50844732988123,0.100848603634553,0
1.57839590980145,-0.0434336012087472,0
0.992407246507531,-0.0400868250069981,0
1.42898939751896,0.142709042918958,0
1.62816750942637,0.018014513748448,0
1.42705675540296,-0.0317072382478296,0
1.13553154425495,-0.0245363325210709,0
1.63083920873752,0.0197571734192823,0
1.57905149780648,0.0743321203793947,0
1.57342282694015,-0.0390177421122236,0
1.03016832839743,0.0653000244035793,0
1.29699880202335,0.0642655458517971,0
1.55713793022573,-0.0859791079821386,0
1.67761077004296,0.0118856971246915,0
1.00192462347399,-0.0758758202268512,0
1.45511370258954,-0.103569185990849,0
1.50806823445226,-0.0241036616364504,0
1.77321207924633,-0.0062614387128811,0
1.11836714881122,0.132855832514046,0
1.51020413949178,-0.0445181035656641,0
1.60810108158363,-0.0490952641103484,0
1.53445468349017,0.00777373269691894,0
1.34839051067072,-0.00117265450192494,0
1.35514342173511,0.0648555746721502,0
1.42249053520709,-0.0163577713399407,0
1.7681696538247,0.117376577667341,0
1.51785691964811,0.0356189037242707,0
1.774472179138,0.0846728948869206,0
1.74536296183016,0.0255887439609002,0
1.75842161215793,-0.0178141514956947,0
1.48881833650862,0.0348082565603101,0
1.63611865263685,-0.0479296620508924,0
1.86873503647313,0.120219604352413,0
1.86455819459751,-0.0202315092173346,0
1.54285693576836,-0.0196032619111544,0
1.70612251207455,-0.0654061713385644,0
1.56282783424311,-0.00641174877318007,0
1.71473718352563,0.00353908026406535,0
1.44489795106296,0.0498682853926118,0
